# Pathway	1_2kraken_Abundance	10_2kraken_Abundance	13_2kraken_Abundance	16_2kraken_Abundance	17_2_2kraken_Abundance	17_2kraken_Abundance	18_2kraken_Abundance	19_2kraken_Abundance	20_2kraken_Abundance	21_2kraken_Abundance	22_2kraken_Abundance	23_2kraken_Abundance	24_2kraken_Abundance	25_2kraken_Abundance	26_2kraken_Abundance	27_2kraken_Abundance	2A_2kraken_Abundance	2B_2kraken_Abundance	2C_2kraken_Abundance	3A_2kraken_Abundance	3B_2kraken_Abundance	4_2kraken_Abundance	8_2_2kraken_Abundance	8_2kraken_Abundance	MmtII1_2_2kraken_Abundance	MmtII1_2_SE_full_Abundance	MmtII1_2kraken_Abundance	MmtII2_2_2kraken_Abundance	MmtII2_2kraken_Abundance	MmtII3_2_2kraken_Abundance	MmtII3_2kraken_Abundance
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8004699742	NA	NA	2.1357073946	NA	1.4373831645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6880163536	1.6415529116	2.0800627537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8826079699	NA	12.1328085376	5.0612946281	NA
COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6880163536	1.6415529116	2.0800627537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6351: D-myo-inositol (1,4,5)-trisphosphate biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6505500346	NA	NA	2.2635925196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6351: D-myo-inositol (1,4,5)-trisphosphate biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6505500346	NA	NA	2.2635925196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY66-400: glycolysis VI (metazoan)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6130420157	1.2591971658	1.7048846539	1.7026672701	1.9351152013	1.1716667137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLUCONEO-PWY: gluconeogenesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4862739479	1.927939197	1.550105162	2.1483081884	1.6423028485	2.3112496652	NA	NA	NA	NA	NA	NA	NA	NA	129.2880548427	148.4220833582	14.8534527745	125.1903704106	89.0689914813	95.9618623326	76.9472015196
GLUCONEO-PWY: gluconeogenesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4862739479	NA	1.550105162	2.1483081884	1.6423028485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.453192112	1.0824769495	NA	NA	NA	2.0998306785	NA	NA	NA	NA	NA	NA	NA	NA	11.172829687	11.7089587949	9.9115279822	85.7682067512	71.5301503432	2.0915033265	12.8215857169
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.453192112	1.0824769495	NA	NA	NA	2.0998306785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6829: tRNA methylation (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3712567809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6829: tRNA methylation (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3712567809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PANTO-PWY: phosphopantothenate biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3084723585	2.9051363215	1.3880197389	1.6691928491	NA	NA	6.1170615517	NA	10.7590960265	NA	NA	NA	NA	NA	NA	NA	NA	18.3267905429	14.6896616824	NA	NA
PANTO-PWY: phosphopantothenate biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3084723585	2.9051363215	1.3880197389	1.6691928491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NADSYN-PWY: NAD biosynthesis II (from tryptophan)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1634704595	NA	NA	1.6550234846	NA	1.8237171488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NADSYN-PWY: NAD biosynthesis II (from tryptophan)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1634704595	NA	NA	1.6550234846	NA	1.8237171488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1362806188	NA	2.5760425982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6981: chitin biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0277384329	NA	1.7438397714	1.261712064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6981: chitin biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0277384329	NA	1.7438397714	1.261712064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0273268954	NA	NA	2.4576020237	NA	2.247641044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0273268954	NA	NA	2.4576020237	NA	2.247641044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY0-1296: purine ribonucleosides degradation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94620167610000006	2.4288896328	1.9049911291	3.3935426923	0.9492812585	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.0980165537	78.0443948853	22.1768707971	35.6812299225	58.750611638	14.5941823128	19.141257028
PWY0-1296: purine ribonucleosides degradation|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94620167610000006	2.4288896328	1.9049911291	3.3935426923	0.9492812585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-2723: trehalose degradation V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8669163296	2.5285124651	2.011365881	3.2007439393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-2723: trehalose degradation V|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8669163296	2.5285124651	2.011365881	3.2007439393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIGLSYN-PWY: diacylglycerol and triacylglycerol biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9577372877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIGLSYN-PWY: diacylglycerol and triacylglycerol biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9577372877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6609: adenine and adenosine salvage III	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8954236529	NA	4.7353816366	NA	NA	6.9236813102	NA	6.8065866322	NA	NA	NA	NA	NA	61.8197503883	98.8309824278	27.6279546232	87.8222394026	87.2851924272	21.4356322332	25.2185705001
PWY-6609: adenine and adenosine salvage III|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8954236529	NA	4.7353816366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8480640851	2.9471691183	NA	NA	NA	6.9848866043	NA	10.2382713129	NA	NA	NA	NA	NA	3.1726134417	14.0592385479	19.6971167592	23.8264503586	16.7923192022	NA	5.4688379771
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3580767505	NA	1.8878395823	1.4328224149	2.2334536061	NA	NA	NA	NA	NA	NA	NA	NA	14.7494507106	14.3261484919	6.5110316682	22.7319018258	22.3769120644	NA	8.7497069575
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3580767505	NA	1.8878395823	1.4328224149	2.2334536061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-621: sucrose degradation III (sucrose invertase)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3269656635	3.0249862889	1.8009442979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-621: sucrose degradation III (sucrose invertase)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3269656635	3.0249862889	1.8009442979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0290038972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5586123214	NA	NA
PWY-5920: superpathway of heme biosynthesis from glycine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9247699132	NA	1.4278098484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.09647564	6.0448909462	28.9369420291	25.4288577848	NA	5.225268028
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8542821474	NA	2.2139090082	2.816729341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8542821474	NA	2.2139090082	2.816729341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PENTOSE-P-PWY: pentose phosphate pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6882743543	2.2712279393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PENTOSE-P-PWY: pentose phosphate pathway|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6882743543	1.7777935372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9527143701	NA	NA	5.002560407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9527143701	NA	NA	5.002560407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5475721927	NA	NA	4.7033733713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.359572783	2.9906541302	NA	4.5104285784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.105795856	2.442002442	NA	NA	9.0749757533	14.160098239	6.3532096402	NA	NA	NA	NA	NA	NA	13.6437546088	NA	17.0337207024	11.757603878	NA	NA
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5087719298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6579459013	NA	NA	NA	14.3649234644	18.2482264169	12.4945640437	NA	NA	NA	NA	NA	NA	23.3501408731	NA	21.2694963157	15.154223192	NA	3.19899726
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2747971796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5129391282	NA	NA	NA	15.3967237757	20.5953249594	12.2215224511	NA	NA	NA	NA	NA	NA	24.5189878193	NA	25.0797526821	17.6826252528	NA	2.9783081535
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2021536117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1241845782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9459124266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9395750869	NA	NA	1.110947509	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5730030555	NA	9.4903650904	9.2437227171	15.7373605302	NA
PWY-5306: superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5760425982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5723: Rubisco shunt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.490055744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.1894836658	119.6746300103	34.6206201633	146.5733230481	152.2161206312	41.6967743119	55.9204569985
HSERMETANA-PWY: L-methionine biosynthesis III	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3942930933	NA	NA	1.1468580885	15.9044111676	12.6422861152	10.2395702168	NA	NA	NA	NA	NA	10.8434987454	17.1614511802	NA	27.1789937595	18.5524273343	15.3191615617	NA
PWY-6074: zymosterol biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1483009441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6074: zymosterol biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1483009441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6608: guanosine nucleotides degradation III	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0041391039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7832939254	1.8881265571	NA	1.8646956882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS: protein N-glycosylation (eukaryotic, high mannose)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8349325993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS: protein N-glycosylation (eukaryotic, high mannose)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8349325993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CITRULBIO-PWY: L-citrulline biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8213549317	1.2614397918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7965571247	30.0776173585	15.0352825606	46.532104335	52.1006168509	6.0417325222	7.5050916406
CITRULBIO-PWY: L-citrulline biosynthesis|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8213549317	1.2614397918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6103695509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8078318335	11.3763126971	NA	NA
PWY-5129: sphingolipid biosynthesis (plants)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5408981548	NA	1.9532395512	1.1218966457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5129: sphingolipid biosynthesis (plants)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5408981548	NA	1.9532395512	1.1218966457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPHINGOLIPID-SYN-PWY: sphingolipid biosynthesis (yeast)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5186651218	1.1950915382	1.9764267864	2.161285719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPHINGOLIPID-SYN-PWY: sphingolipid biosynthesis (yeast)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5186651218	1.1950915382	1.9764267864	2.161285719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-4984: urea cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3702758929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.473915658	55.3935350824	18.0876234749	14.4071954902	29.5431626799	13.0349331444	4.9360278738
PWY-4984: urea cycle|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3702758929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PYRIDNUCSAL-PWY: NAD salvage pathway I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2864415028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2864415028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.442002442	NA	NA	9.0749757533	14.160098239	6.3532096402	NA	NA	NA	NA	NA	NA	13.5108985562	NA	16.908302145	7.0967672536	NA	NA
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6541216479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6541216479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-4981: L-proline biosynthesis II (from arginine)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5660267465	NA	NA	NA	NA	3.8314865406	NA	NA	NA	NA	NA	15.6264827151	18.6893950801	4.6698056284	39.352785739	40.1559963914	9.0015576388	5.838756869
PWY-4981: L-proline biosynthesis II (from arginine)|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5660267465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5920: superpathway of heme biosynthesis from glycine|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4278098484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-5022: 4-aminobutanoate degradation V	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7551451819	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.8023661365	46.3372120309	18.2557457633	51.3129499511	48.735139124	4.1838899993	8.786059473
PWY-5022: 4-aminobutanoate degradation V|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7551451819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2449501652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9419198732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5439780306	NA	NA	NA	NA	NA	NA	NA	NA	76.0506321053	139.723865548	74.5907530484	181.1695199109	134.7289516578	96.1197651788	64.915573537
ANAEROFRUCAT-PWY: homolactic fermentation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4088954454	NA	NA	NA	NA	NA	NA	NA	NA	39.8672409992	41.5143230395	59.5942716461	220.3772604198	46.4465343056	75.6297849198	30.3552312444
HSERMETANA-PWY: L-methionine biosynthesis III|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7024116132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.1237619154	87.645689708	56.1539900786	NA	NA	NA	NA	NA	90.2881641725	165.3758199336	38.881657975	276.2670965871	229.111460066	181.2935758969	127.3145702178
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.1237619154	87.645689708	56.1539900786	NA	NA	NA	NA	NA	165.1499711433	234.8196007524	109.9182044957	276.2670965871	229.111460066	181.2935758969	127.3145702178
VALSYN-PWY: L-valine biosynthesis|unclassified	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.1237619154	87.645689708	56.1539900786	NA	NA	NA	NA	NA	90.2881641725	165.3758199336	38.881657975	276.2670965871	229.111460066	181.2935758969	127.3145702178
